AnswerID,Answer
ADAM_0001130_Sec1.txt,"Question: What is (are) Dementia - keeping safe in the home ?
URL: https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000031.htm
Answer: It is important to make sure the homes of people who have dementia are safe for them.) 
"
ADAM_0001279_Sec1.txt,"Question: Do you have information about Drinking water safely during cancer treatment
URL: https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000060.htm
Answer: Summary : During and right after your cancer treatment, your body cannot protect itself against infections. Tiny germs can be in water, even when it looks clean. You need to be careful where you get your water from. This includes water for drinking, cooking, and brushing your teeth. Ask your doctor or nurse about special care you should take.

Tap water : Tap water is water from your faucet. It should be safe when it comes from:  - A city water supply  - A city well that supplies many people with water    If you live in a small city or town, check with your local water department. Ask if they test the water every day for the kind of germs that can give you an infection -- germs are called coliforms.

Well water : Boil water from a private well or a small community well before you drink it or use it for cooking or brushing your teeth.  Running well water through a filter or adding chlorine to it does not make it safe to use. Test your well water at least once a year for coliform germs that may cause an infection. Test your water more often if coliforms are found in it or if there is any question about the safety of your water.  To boil water and store it:  - Heat the water to a rolling boil.  - Keep the water boiling for at least 1 minute.  - After boiling the water, store it in the refrigerator in a clean and covered container.  - Use all this water within 3 days (72 hours). If you do not use it in this time, pour it down the drain or use it to water your plants or your garden.

Bottled water : The label on any bottled water you drink should say how it was cleaned. Look for these words:  - Reverse osmosis filtration  - Distillation or distilled

Water filters : Tap water should be safe when it comes from a city water supply or a city well that supplies many people with water. It does not need to be filtered.  You should boil water that comes from a private well or a small local well, even if you have a filter.  Many sink filters, filters in refrigerators, pitchers that use filters, and some filters for camping do not remove germs.  If you have a home water-filtering system (such as a filter under your sink), change the filter as often as the manufacturer recommends.) 
"
ADAM_0003450_Sec1.txt,"Question: Do you have information about Safe driving for teens (Also called: Driving and teenagers; Teens and safe driving; Automobile safety - teenage drivers)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001930.htm
Answer: Summary : Learning to drive is an exciting time for teenagers and their parents. It opens up many options for a young person, but it also carries risks. Young people between ages 15 and 24 have the highest rate of auto-related deaths. The rate is the highest for young men.   Parents and teens should be aware of problem areas and take steps to avoid hazards.

Information : Make a Commitment to Safety  Teens also need to commit to being safe and responsible drivers in order to improve the odds in their favor.  - Reckless driving is still a danger to teens -- even with automobile safety features.  - All new drivers should take a driver's education course. These courses can reduce risk for crashes.    Drivers and passengers should use automobile safety features at all times. These include: seat belts, shoulder straps, and headrests. Only drive cars that have air bags, padded dashes, safety glass, collapsible steering columns, and anti-lock brakes.  Auto accidents are also a leading cause of death in infants and children. Infants and young children should be properly buckled into a child safety seat of the right size that is correctly installed in the vehicle.  Avoid Distracted Driving   Distractions are a problem for all drivers. Do not use cell phones for talking, texting, or email when you are driving.   - Mobile phones should be turned off when driving so you are not tempted to make calls, send or read texts, or answer the phone.  - If phones are left on for emergency use, pull off of the road before answering or texting.    Other tips include:  - Avoid putting on makeup while driving, even when stopped at a light or stop sign, it can be dangerous.  - Finish eating before starting your car and driving.    Driving with friends can lead to accidents.  - Teens are safer driving alone or with family. For the first 6 months, teens should drive with an adult driver who can help them learn good driving habits.  - New drivers should wait at least 3 to 6 months before taking friends as passengers.    Teenage-related driving deaths occur more often in certain conditions.  Other safety tips for teens  - Reckless driving is still a danger, even when using seatbelts. Do not rush. It is safer to be late.  - Avoid driving at nighttime. Your driving skills and reflexes are just developing during the first months of driving. Darkness adds an extra factor to cope with.  - When drowsy, stop driving until fully alert. Sleepiness may cause more accidents than alcohol.  - Never drink and drive. Drinking slows reflexes and hurts judgment. These effects happen to anyone who drinks. So, NEVER drink and drive. ALWAYS find someone to drive who has not been drinking -- even if this means making an uncomfortable phone call.  - Drugs can be just as dangerous as alcohol. Do not mix driving with marijuana, other illegal drugs or any prescribedmedicine that makes you sleepy.   Parents should talk with their teens about ""household driving rules.""  - Make a written ""driving contract"" that both parents and teens sign.  - The contract should include a list of driving rules and what teens can expect if the rules are broken.  - The contract should state that parents have the final say about the driving rules.  - When writing the contract, take into account all of the driving issues that are likely to come up.    Parents can do the following to help prevent teens from drinking and driving:  - Tell their teens to call rather than get in a car with a driver who has been drinking or when they have been drinking. Promise no punishment if they call first.    Some children continue to mix driving and drinking. In many states, the parent must sign for a teenager under 18 to get a driver's license. At any time before the 18th birthday a parent can refuse responsibility and the state will take the license.) 
"
ADAM_0003451_Sec1.txt,"Question: Do you have information about Safe eating during cancer treatment
URL: https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000061.htm
Answer: Summary : When you have cancer, you need good nutrition to help keep your body strong. To do this you need to watch the foods you eat and how you prepare them.  Some raw foods can contain germs that can hurt you when cancer or treatment weakens your immune system. Ask your doctor or nurse about how to eat well but safely.  When you eat eggs:  - Yolks and whites should be cooked solid. Do not eat runny eggs.  - Do not eat foods that may have raw eggs in them (such as Caesar salad dressing, cookie dough, cake batter, and hollandaise sauce).    Be careful when you have dairy products:  - All milk, yogurt, cheese, and other dairy should have the word pasteurized on their containers.  - Do not eat soft cheeses or cheeses with blue veins (such as Brie, Camembert, Roquefort, Stilton, Gorgonzola, and Bleu).  - Do not eat Mexican-style cheeses (such as queso blanco fresco and cojita).    Fruits and vegetables:  - Wash all raw fruits, vegetables, and fresh herbs with cold running water.  - Do not eat raw vegetable sprouts (such as alfalfa and mung bean).  - Do not use fresh salsa or salad dressings that are kept in the refrigerated cases of the grocery store.  - Drink only juice that says pasteurized on the container.    Do not eat raw honey. Eat only heat-treated honey. Avoid sweets that have creamy fillings.

Cook foods safely : When you cook, make sure you cook your food long enough.  Do not eat uncooked tofu. Cook tofu for at least 5 minutes.  When eating chicken and other poultry:  - Cook whole pieces of poultry to 180 F.  - Cook ground poultry to 165 F.    If you cook beef, lamb, pork, or venison:  - Do not eat raw mean, such as Japanese sashimi.  - Make sure meat is not red or pink before you eat it.  - Cook meat to 160 F.    When eating fish, oysters, and other shellfish:  - Do not eat raw fish (such as sushi), raw oysters, or any other raw shellfish.  - Make sure all fish and shellfish you eat is cooked thoroughly.    Heat all casseroles to 165 F. Warm hot dogs and lunch meats to steaming before you eat them.

Be careful when you eat out : When you dine out, stay away from:  - Raw fruits and vegetables  - Salad bars, buffets, sidewalk vendors, potlucks, and delis    Ask if all fruit juices are pasteurized.  Use only salad dressings, sauces, and salsas from single-serving packages. Eat out at times when restaurants are less crowded. Always ask for your food to be prepared fresh, even at fast food restaurants.) 
"
ADAM_0003452_Sec1.txt,"Question: Do you have information about Safe sex
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001949.htm
Answer: Summary : Safe sex means taking steps before and during sex that can prevent you from getting an infection, or from giving an infection to your partner.

Information : A sexually transmitted infection (STI) is an infection that can be spread to another person through sexual contact. STIs include:  - Chlamydia  - Genital herpes  - Genital warts  - Gonorrhea  - Hepatitis  - HIV  - HPV  - Syphilis    STIs are also called sexually transmitted diseases (STDs).  These infections are spread by direct contact with a sore on the genitals or mouth, body fluids, or sometimes the skin around the genital area.  Before having sex:  - Get to know your partner and discuss your sexual histories  - Don't feel forced into having sex  - Don't have sexual contact with anyone but your partner    Your sexual partner should be someone who you know does not have any STI. Before having sex with a new partner, each of you should get screened for STIs and share the test results with each other.  If you know you have an STI such as HIV or herpes, let any sexual partner know this before you have sex. Allow him or her to decide what to do. If you both agree to have sexual contact, use latex or polyurethane condoms.  Use condoms for all vaginal, anal, and oral intercourse.  - The condom should be in place from the beginning to the end of the sexual activity. Use it every time you have sex.  - Keep in mind that STIs can be spread by contact with skin areas around the genitals. A condom reduces but does not eliminate your risk of getting an STI.    Other tips include:   - Use lubricants. They may help reduce the chance that a condom will break.  - Use only water-based lubricants. Oil-based or petroleum-type lubricants can cause latex to weaken and tear.  - Polyurethane condoms are less likely to break than latex condoms, but they cost more.  - Using condoms with nonoxynol-9 (a spermicide) may increase the chance of HIV transmission.  - Stay sober. Alcohol and drugs impair your judgment. When you are not sober, you might not choose your partner as carefully. You may also forget to use condoms, or use them incorrectly.    Get tested regularly for STIs if you have new sexual partners. Most STIs have no symptoms, so you need to be tested often if there is any chance you have been exposed. You will have the best outcome and will be less likely to spread the infection if you are diagnosed early.  Women should consider getting the HPV vaccine to keep from getting the human papillomavirus. This virus can put you at risk for vaginal warts and cervical cancer.) 
"
ADAM_0003804_Sec1.txt,"Question: Do you have information about Swan-Ganz - right heart catheterization (Also called: Right heart catheterization; Catheterization - right heart)
URL: https://www.nlm.nih.gov/medlineplus/ency/article/003870.htm
Answer: Summary : Swan-Ganz catheterization is the passing of a thin tube (catheter) into the right side of the heart and the arteries leading to the lungs. It is done to monitor the heart's function and blood flow. This test is most often done in persons who are very ill.

How the Test is Performed : The test can be done while you are in bed in an intensive care unit (ICU) of a hospital or in special procedure areas such as a cardiac catheterization laboratory.  Before the test starts, you may be given medicine (sedative) to help you relax.  You will lie on a padded table. Your doctor will make a small surgical cut near the groin or in your neck. A flexible tube (catheter or sheath) is placed through the cut into a vein. Sometimes, it will be placed in your arm. You will be awake during the procedure.  A larger catheter is inserted and carefully moved into the upper chamber of the right side of the heart. X-ray images may be used to help the health care provider see where the catheter should be placed.  Blood may be removed from the catheter to measure the amount of oxygen in the blood.  During the procedure, your heart's rhythm will be constantly watched using an electrocardiogram (ECG).

How to Prepare for the Test : You should not eat or drink anything for 8 hours before the test starts. You may need to stay in the hospital the night before the test. Otherwise, you will check in to the hospital the morning of the test.   You will wear a hospital gown. You must sign a consent form before the test. Your health care provider will explain the procedure and its risks.

How the Test will Feel : You may be given medicine to help you relax before the procedure. You will be awake and able to follow instructions during the test.  You may feel some discomfort when the IV is placed into your arm. You may also feel some pressure at the site when the catheter is inserted. In people who are critically ill, the catheter may stay in place for several days.  You may feel discomfort when the area of the vein is numbed with anesthetic.

Why the Test is Performed : The procedure is done to evaluate how the blood moves (circulates) in people who have:  - Abnormal pressures in the heart arteries  - Burns  - Congenital heart disease  - Heart failure  - Kidney disease  - Leaky heart valves (valvular regurgitation)  - Shock   It may also be done to monitor for complications of heart attack and to see how well certain heart medicines are working.  Swan-Ganz catheterization can also be used to detect abnormal blood flow between two areas of the heart that are not normally connected.   Conditions that can also be diagnosed or evaluated with Swan-Ganz catheterization include:  - Cardiac tamponade  - Pulmonary hypertension  - Restrictive cardiomyopathy

Normal Results : - Cardiac index is 2.8 to 4.2 liters per minute per square meter (of body surface area)  - Pulmonary artery systolic pressure is 17 to 32 millimeters of mercury (mmHg)  - Pulmonary artery mean pressure is 9 to 19 mmHg  - Pulmonary diastolic pressure is 4 to 13 mmHg  - Pulmonary capillary wedge pressure is 4 to 12 mmHg  - Right atrial pressure is 0 to 7 mmHg

What Abnormal Results Mean : Abnormal results may be due to:  - Blood flow problems, such as heart failure or shock  - Heart valve disease  - Lung disease  - Structural problems with the heart, such as a septal defect

Risks : Risks of the procedure include:  - Bruising around the area where the catheter was inserted  - Injury to the vein  - Puncture to the lung if the neck or chest veins are used, causing lung collapse (pneumothorax)   Very rare complications include:  - Cardiac arrhythmias requiring treatment   - Cardiac tamponade  - Embolism caused by blood clots at the tip of the catheter  - Infection  - Low blood pressure) 
"
ADAM_0003842_Sec1.txt,"Question: Do you have information about Taking multiple medicines safely
URL: https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000883.htm
Answer: Summary : If you take more than one medicine, it is important to take them carefully and safely. Some medicines can interact and cause side effects. It can also be hard to keep track of when and how to take each medicine.  Here are tips to help you keep track of your medicines and take them as directed.

Why you may Need More Than one Medicine : You may take more than one medicine to treat a single condition. Or you may take different medicines to treat more than one health problem. For example, you may take a statin to lower your cholesterol, and a beta-blocker to control your blood pressure.   Older adults often have more than one health condition. So they are more likely to take several medicines.

Risks of Taking Multiple Medicines : The more medicines you take, the more you need to use them carefully. There are several risks when taking multiple medicines.  - You may be more likely to have side effects. Because most medicines can have side effects, the more medicines you take, the more likely you will have side effects. Taking certain medicines can also increase the risk of falls.  - You are at higher risk for drug interactions. An interaction is when one medicine affects how another medicine works. For example, taken together, one medicine may make the other medicine stronger. Medicines can also interact with alcohol and even some foods. Some interactions can be serious, even life threatening.  - You may find it hard to keep track of when to take each medicine. You even may forget which medicine you have taken at a certain time.  - You may take a medicine you do not need. This may be more likely to happen if you see more than one health care provider. You may be prescribed different medicines for the same problem.

People at Higher Risk : Certain people are more likely to have problems from taking multiple medicines:  - People who are prescribed 5 or more medicines. The more medicines you take, the higher the chance of interactions or side effects. You may also find it hard to remember all possible drug interactions.  - People who take medicines prescribed by more than one provider. One provider may not know that you are taking medicines another provider has given you.  - Older adults. As you age, your body processes medicines differently. For instance, your kidneys may not work as well as they used to. This can mean that more medicine stays in your body for longer. This can lead to dangerous levels of medicines in your system.  - People in the hospital. When you are in the hospital, you will likely see new providers who are not familiar with your health history. Without this knowledge, they may prescribe a medicine that may interact with medicines you already take.

What you can do : These suggestions can help you take all of your medicines safely:  - Keep a list of all medicines you take. Your list should include all prescription and over-the-counter (OTC) medicines. OTC medicines include vitamins, supplements, and herbal products. Keep a copy of the list in your wallet and at home.  - Review your medicine list with your health care providers and pharmacists. Discuss the list with your provider each time you have an appointment. Ask your provider if you still need to take all of the medicines on your list. Also ask if any of the dosages should be changed. Make sure you give all of your providers a copy of your medicine list.  - Ask questions about any new drugs you are prescribed. Make sure you understand how to take them. Also ask if a new medicine could interact with any of the medicines or supplements you are already taking.  - Take your medicines exactly as your provider tells you. If you have questions about how or why to take your medicine, ask your provider. DO NOT skip doses, or stop taking your medicines.  - If you notice side effects, tell your health care provider. DO NOT stop taking your medicines unless your provider tells you to.  - Keep your medicines organized. There are many ways to keep track of your medicines. A pill organizer may help. Try one or more methods and see what works for you.  - If you have a hospital stay, bring your medicine list with you. Talk with your provider about medicine safety while you are in the hospital.

When to Call the Doctor : Call if you have questions or you are confused about the directions for your medicine. Call if you have any side effects from your medicines. DO NOT stop taking any medicine unless your health care provider tells you to stop.) 
"
ADAM_0004154_Sec1.txt,"Question: Do you have information about Using over-the-counter medicines safely
URL: https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000882.htm
Answer: Summary : Over-the-counter (OTC) medicines are drugs you can buy without a prescription. They treat a variety of minor health conditions. Most OTC medicines are not as strong as what you can get with a prescription. But that does not mean they are without risk. In fact, not using OTC the medicines safely can lead to serious health problems.  Here is what you need to know about OTC drugs.

About OTC Medicines : You can buy OTC medicines without a prescription in:  - Drug stores  - Grocery stores  - Discount and department stores  - Convenience stores  - Some gas stations    When used properly, OTC medicines can help protect your health by:  - Relieving symptoms such as pain, coughing, or diarrhea  - Preventing problems like heartburn or motion sickness  - Treating conditions such as athletes foot, allergies, or migraine headaches  - Providing first aid

When Should you Use OTC Medicines : It is fine to use OTC medicines for most minor health problems or illnesses. If you are not sure, ask your health care provider or your pharmacist. Your provider can tell you:  - Whether an OTC medicine is right for your condition  - How the medicine might interact with other medicines you take  - What side effects or problems to watch for    Your pharmacist can answer questions such as:  - What the medicine will do  - How it should be stored  - Whether another medicine might work as well or better

What the Label can Tell you : You can also get information about OTC drugs on the medicine label.  Most OTC medicines have the same kind of label, and soon all of them will. That means whether you buy a box of cough drops or a bottle of aspirin you will always know where to find information you need.  Here is what the label will show you:  - Active Ingredient. This tells you the name of the medicine you are taking and how much is in each dose.  - Uses. The conditions and symptoms the medicine can treat are listed here. Unless your provider tells you otherwise, DO NOT use the medicine for any condition not listed.  - Warnings. Pay close attention to this section. It tells you if you should talk with your provider before taking the medicine. For instance, you should not take certain antihistamines if you have a breathing problem like emphysema. The warnings also tell you about side effects and interactions. Some medicines you should not take when using alcohol or taking other medicines. The label will also tell you what to do in case of an overdose.  - Directions. The label tells you how much medicine to take at one time, how often to take it, and how much is safe to take. This information is broken down by age group. Fully read the directions, because the dosage may be different for people of different ages.  - Other information. This includes such things as how to store the medicine.  - Inactive ingredients. Inactive means the ingredients should not have an effect on your body. Read them anyway so you know what you are taking.    The label will also tell you the medicine's expiration date. You should dispose of it and not take it once that date has passed.

Other Ways to Use OTC Medicines Safely : You should:  - Examine the package before you buy it. Make sure it has not been tampered with.  - Never use medicine you have bought that does not look the way you think it should or that is in a package that appears suspicious. Return it to the place you bought it.  - Never take medicine in the dark or without glasses if you are unable to see clearly. Always be sure you are taking the right medicine from the right container.  - Always tell your provider what medicines you take. This includes prescription and OTC medicines as well as herbals and supplements. Some prescription medicines will interact with OTC medicines. And some contain the same ingredients as OTC medicines, which means you could end up taking more than you should.    Also be sure to take steps to keep kids safe. You can prevent accidents by keeping medicine locked up, out of reach, and out of sight.) 
"
MPlusDrugs_0000133_Sec6.txt,"Question: What should I know about storage and disposal of Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a601026.html
Answer: Keep this medication in the container it came in, tightly closed, and out of reach of children. Store it at room temperature and away from excess heat and moisture (not in the bathroom).  Unneeded medications should be disposed of in special ways to ensure that pets, children, and other people cannot consume them. However, you should not flush this medication down the toilet. Instead, the best way to dispose of your medication is through a medicine take-back program. Talk to your pharmacist or contact your local garbage/recycling department to learn about take-back programs in your community. See the FDA's Safe Disposal of Medicines website (http://goo.gl/c4Rm4p) for more information if you do not have access to a take-back program.) 
"
MPlusDrugs_0000133_Sec9.txt,"Question: What are the brand names of combination products of Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a601026.html
Answer: - Acanya (containing Benzoyl Peroxide, Clindamycin)  - Bencort (containing Benzoyl Peroxide, Hydrocortisone)  - Benzaclin (containing Benzoyl Peroxide, Clindamycin)  - Benzamycin (containing Benzoyl Peroxide, Erythromycin)  - Duac (containing Benzoyl Peroxide, Clindamycin)  - Epiduo (containing Benzoyl Peroxide, Adapalene)  - Face Up (containing Benzoyl Peroxide, Sulfur)  - Inova 8-2 (containing Benzoyl Peroxide, Salicylic Acid)  - NuOx (containing Benzoyl Peroxide, Sulfur)  - Sulfoxyl (containing Benzoyl Peroxide, Sulfur)  - Vanoxide-HC (containing Benzoyl Peroxide, Hydrocortisone)) 
"
MPlusDrugs_0000266_Sec7.txt,"Question: What should I know about storage and disposal of Clindamycin and Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a603021.html
Answer: Keep this medication in the container it came in, tightly closed, and out of reach of children. Store it at room temperature and away from excess heat and moisture (not in the bathroom). Dispose of any unused medication after 10 weeks.  Unneeded medications should be disposed of in special ways to ensure that pets, children, and other people cannot consume them. However, you should not flush this medication down the toilet. Instead, the best way to dispose of your medication is through a medicine take-back program. Talk to your pharmacist or contact your local garbage/recycling department to learn about take-back programs in your community. See the FDA's Safe Disposal of Medicines website (http://goo.gl/c4Rm4p) for more information if you do not have access to a take-back program.) 
"
MPlusDrugs_0000266_Sec9.txt,"Question: What are the brand names of combination products of Clindamycin and Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a603021.html
Answer: - Acanya (containing Benzoyl Peroxide, Clindamycin)  - BenzaClin (containing Benzoyl Peroxide, Clindamycin)  - Duac (containing Benzoyl Peroxide, Clindamycin)) 
"
MPlusDrugs_0000445_Sec7.txt,"Question: What should I know about storage and disposal of Erythromycin and Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a603024.html
Answer: Keep this medication in the container it came in, tightly closed, and out of reach of children. Store Benzamycin Gel in the refrigerator but do not freeze it. If you forget to refrigerate the gel for 1 day, you may refrigerate it when you remember and continue to use it. Store Benzamycin Pak at room temperature and away from excess heat and moisture (not in the bathroom). Dispose of any unused Benzamycin Gel after 3 months.  Unneeded medications should be disposed of in special ways to ensure that pets, children, and other people cannot consume them. However, you should not flush this medication down the toilet. Instead, the best way to dispose of your medication is through a medicine take-back program. Talk to your pharmacist or contact your local garbage/recycling department to learn about take-back programs in your community. See the FDA's Safe Disposal of Medicines website (http://goo.gl/c4Rm4p) for more information if you do not have access to a take-back program.) 
"
MPlusDrugs_0000445_Sec9.txt,"Question: What are the brand names of combination products of Erythromycin and Benzoyl Peroxide Topical ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a603024.html
Answer: - Benzamycin (containing Benzoyl Peroxide, Erythromycin)) 
"
MPlusDrugs_0000584_Sec8.txt,"Question: What to do in case of emergency or overdose of Hydrocodone Combination Products ?
URL: https://www.nlm.nih.gov/medlineplus/druginfo/meds/a601006.html
Answer: In case of overdose, call your local poison control center at 1-800-222-1222. If the victim has collapsed or is not breathing, call local emergency services at 911. Symptoms of overdose may include the following:   - narrowed or widened pupils  - slow, shallow, or stopped breathing  - slowed or stopped heartbeat  - cold, clammy, or blue skin  - excessive sleepiness  - loss of consciousness  - seizures  - death) 
"
ADAM_0002064_Sec1.txt,"Question: Do you have information about Hydrogen peroxide poisoning
URL: https://www.nlm.nih.gov/medlineplus/ency/article/002652.htm
Answer: Summary : Hydrogen peroxide is a liquid commonly used to fight germs. Hydrogen peroxide poisoning occurs when large amounts of the liquid are swallowed or get in the lungs or eyes.  This is for information only and not for use in the treatment or management of an actual overdose. DO NOT use it to treat or manage an actual overdose. If you or someone you are with overdoses, call your local emergency number (such as 911), or your local poison center can be reached directly by calling the national toll-free Poison Help hotline (1-800-222-1222) from anywhere in the United States.

Poisonous Ingredient : Hydrogen peroxide can be poisonous if it is not used correctly.

Where Found : Hydrogen peroxide is used in these products:  - Hydrogen peroxide  - Hair bleach  - Some contact lens cleaners   Note: Household hydrogen peroxide has a 3% concentration. That means it contains 97% water and 3% hydrogen peroxide. Hair bleaches are stronger. They usually have a concentration of more than 6%. Some industrial-strength solutions contain more than 10% hydrogen peroxide.

Symptoms : Symptoms of a hydrogen peroxide poisoning include:  - Abdominal pain and cramping  - Breathing difficulty (if large concentrations are swallowed)  - Body aches  - Burns in the mouth and throat (if swallowed)  - Chest pain  - Eye burns (if it gets in the eyes)  - Seizures (rare)  - Stomach swelling  - Temporary white color to the skin  - Vomiting (sometimes with blood)

Home Care : Seek medical help right away. Do NOT make the person throw up unless poison control or a health care provider tells you to do so. If the chemical is on the skin or in the eyes, flush with lots of water for at least 15 minutes.

Before Calling Emergency : Have this information ready:  - Person's age, weight, and condition  - Name of the product (ingredients and strength, if known)  - Time it was swallowed or got into eyes or on skin  - Amount swallowed, in eyes, or on skin

Poison Control : Your local poison center can be reached directly by calling the national toll-free Poison Help hotline (1-800-222-1222) from anywhere in the United States. This national hotline number will let you talk to experts in poisoning. They will give you further instructions.  This is a free and confidential service. All local poison control centers in the United States use this national number. You should call if you have any questions about poisoning or poison prevention. It does NOT need to be an emergency. You can call for any reason, 24 hours a day, 7 days a week.

What to Expect at the Emergency Room : Take the container with you to the hospital, if possible.  The provider will measure and monitor the person's vital signs, including temperature, pulse, breathing rate, and blood pressure.  The person may receive:  - Blood and urine tests  - Chest x-ray  - EKG (electrocardiogram, or heart tracing)  - Fluids through a vein (by IV)  - Medicines to treat symptoms  - Tube down the throat into the stomach (gastric tube) to relieve gas pressure

Outlook (Prognosis) : Most contact with household-strength hydrogen peroxide is fairly harmless. Exposure to industrial-strength hydrogen peroxide can be dangerous. Passing a tube with a camera through the mouth into the stomach (endoscopy) may be required to stop internal bleeding.) 
"
ADAM_0001205_Sec3.txt,"Question: What are the symptoms of Diaphragmatic hernia ? (Also called: Hernia - diaphragmatic; Congenital hernia of the diaphragm (CDH))
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001135.htm
Answer: Severe breathing problems almost always develop shortly after the baby is born. This is due in part to poor movement of the diaphragm muscle and crowding of the lung tissue. Problems with breathing and oxygen levels are often due to underdeveloped lung tissue and blood vessels as well.  Other symptoms include:  - Bluish colored skin due to lack of oxygen  - Rapid breathing (tachypnea)  - Fast heart rate (tachycardia)) 
"
ADAM_0001205_Sec7.txt,"Question: What are the complications of Diaphragmatic hernia ? (Also called: Hernia - diaphragmatic; Congenital hernia of the diaphragm (CDH))
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001135.htm
Answer: Complications may include:  - Lung infections  - Other congenital problems) 
"
ADAM_0001205_Sec8.txt,"Question: Do I need to see a doctor for Diaphragmatic hernia ? (Also called: Hernia - diaphragmatic; Congenital hernia of the diaphragm (CDH))
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001135.htm
Answer: Go to the emergency room or call the local emergency number (such as 911). A diaphragmatic hernia is a surgical emergency.) 
"
ADAM_0001205_Sec9.txt,"Question: How to prevent Diaphragmatic hernia ? (Also called: Hernia - diaphragmatic; Congenital hernia of the diaphragm (CDH))
URL: https://www.nlm.nih.gov/medlineplus/ency/article/001135.htm
Answer: There is no known prevention. Couples with a family history of this problem may want to seek genetic counseling.) 
"
